condition: 1 = control 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path,,condition: 2 = TSA,Cell index,Channel,KT pairs,KT,Time,,index,KT detect,widthX,widthY,raw tiltangle,elongationratio,semiaxesratio,tail,direction of tail,length of tail,,KK dist,path
1,1,1,1,1,2,/,1,TRUE,0.255452197,0.282648443,-2.339170648,0.3390959,0.6609041,FALSE,,"0.046*""""",//,2.042731545,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,2,/,1,TRUE,0.234781374,0.268901412,-2.33008223,0.343543784,0.656456216,FALSE,,"0.046*""""",//,2.042731545,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,3,/,2,TRUE,0.257690285,0.278638963,-2.379538085,0.395996624,0.604003376,FALSE,,"0.046*""""",//,1.666190899,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,3,/,2,TRUE,0.258128084,0.275258128,-2.444481053,0.416655745,0.583344255,FALSE,,"0.046*""""",//,1.666190899,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,4,/,3,TRUE,0.243082049,0.306549047,-2.208569644,0.416267266,0.583732734,FALSE,,"0.046*""""",//,1.392212655,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,4,/,3,TRUE,0.258170284,0.252889203,-2.363507984,0.434208008,0.565791992,FALSE,,"0.046*""""",//,1.392212655,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,5,/,4,TRUE,0.219924164,0.257123091,-2.193108552,0.262234535,0.737765465,FALSE,,"0.046*""""",//,1.483455455,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,5,/,4,TRUE,0.211451134,0.235308494,-2.164033326,0.327205649,0.672794351,FALSE,,"0.046*""""",//,1.483455455,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,6,/,5,TRUE,0.189052969,0.242831202,-2.019123062,0.326361749,0.673638251,FALSE,,"0.046*""""",//,1.65855362,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,6,/,5,TRUE,0.2030867,0.223964213,-2.147856052,0.266703842,0.733296158,FALSE,,"0.046*""""",//,1.65855362,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,7,/,6,TRUE,0.18363358,0.265248092,-1.803935423,0.278317636,0.721682364,FALSE,,"0.046*""""",//,2.20991588,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,7,/,6,TRUE,0.178961117,0.231907727,-1.91968306,0.318659134,0.681340866,FALSE,,"0.046*""""",//,2.20991588,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,8,/,7,TRUE,0.184366132,0.268549543,-1.595726143,0.288943395,0.711056605,FALSE,,"0.046*""""",//,2.669585789,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,8,/,7,TRUE,0.172820711,0.203406691,-1.644275896,0.235094286,0.764905714,FALSE,,"0.046*""""",//,2.669585789,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,9,/,8,TRUE,0.183874703,0.237088418,-1.467429831,0.321695291,0.678304709,FALSE,,"0.046*""""",//,3.128000063,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,9,/,8,TRUE,0.173496418,0.214070457,-1.395726082,0.274052562,0.725947438,FALSE,,"0.046*""""",//,3.128000063,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,10,/,9,TRUE,0.193265704,0.227253508,-1.127311083,0.207005198,0.792994802,FALSE,,"0.046*""""",//,3.497210387,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,10,/,9,TRUE,0.174604789,0.203137328,-1.632665182,0.196355221,0.803644779,FALSE,,"0.046*""""",//,3.497210387,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,11,/,10,TRUE,0.193344212,0.252425073,-1.634348097,0.233020129,0.766979871,FALSE,,"0.046*""""",//,3.313277598,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,11,/,10,TRUE,0.175892649,0.207455643,-1.886451435,0.213050926,0.786949074,FALSE,,"0.046*""""",//,3.313277598,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,12,/,11,TRUE,0.205532409,0.221470223,-1.941955865,0.204570965,0.795429035,FALSE,,"0.046*""""",//,3.03739368,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,12,/,11,TRUE,0.201704847,0.195179558,-2.247768929,0.229157485,0.770842515,FALSE,,"0.046*""""",//,3.03739368,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,13,/,12,TRUE,0.245848763,0.249950214,-2.182477954,0.327098551,0.672901449,FALSE,,"0.046*""""",//,2.392000048,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,13,/,12,TRUE,0.227429482,0.22395201,-2.405626497,0.384729347,0.615270653,FALSE,,"0.046*""""",//,2.392000048,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,14,/,13,TRUE,0.255087819,0.284977881,-2.397823634,0.389466602,0.610533398,FALSE,,"0.046*""""",//,1.750419413,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,14,/,13,TRUE,0.266952146,0.260786143,-2.512641442,0.417431905,0.582568095,FALSE,,"0.046*""""",//,1.750419413,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,15,/,14,TRUE,0.317603631,0.261012895,-2.500618348,0.490948782,0.509051218,FALSE,,"0.046*""""",//,1.474872227,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,15,/,14,TRUE,0.307194661,0.212158214,-2.575357558,0.500322165,0.499677835,FALSE,,"0.046*""""",//,1.474872227,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,16,/,15,TRUE,0.25336886,0.26756158,-2.387972891,0.332940397,0.667059603,FALSE,,"0.046*""""",//,1.392212655,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,16,/,15,TRUE,0.258536086,0.243245562,-2.517798748,0.42745629,0.57254371,FALSE,,"0.046*""""",//,1.392212655,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,17,/,16,TRUE,0.23941803,0.243919438,-2.399488742,0.327842472,0.672157528,FALSE,,"0.046*""""",//,1.474872227,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,17,/,16,TRUE,0.236778718,0.224181857,-2.427885959,0.35492336,0.64507664,FALSE,,"0.046*""""",//,1.474872227,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,18,/,17,TRUE,0.203586117,0.208464105,-2.420167916,0.170052831,0.829947169,FALSE,,"0.046*""""",//,1.842298601,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,18,/,17,TRUE,0.208291339,0.196901399,-2.337163622,0.245509081,0.754490919,FALSE,,"0.046*""""",//,1.842298601,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,19,/,18,TRUE,0.192391895,0.209372037,-2.096933154,0.284162033,0.715837967,FALSE,,"0.046*""""",//,2.123984977,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,19,/,18,TRUE,0.193302392,0.199763123,-2.331943452,0.265227721,0.734772279,FALSE,,"0.046*""""",//,2.123984977,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,20,/,19,TRUE,0.190809614,0.231152766,-2.024538793,0.241709498,0.758290502,FALSE,,"0.046*""""",//,2.674337355,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,20,/,19,TRUE,0.182811554,0.218784289,-1.651923615,0.208862488,0.791137512,FALSE,,"0.046*""""",//,2.674337355,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,21,/,20,TRUE,0.205745966,0.236551306,-1.905909339,0.160441074,0.839558926,FALSE,,"0.046*""""",//,3.133407154,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,21,/,20,TRUE,0.198252566,0.212452466,-2.0412411,0.219697451,0.780302549,FALSE,,"0.046*""""",//,3.133407154,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,22,/,21,TRUE,0.210154777,0.233074533,-2.328028831,0.039862723,0.960137277,FALSE,,"0.046*""""",//,3.31710724,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,22,/,21,TRUE,0.192802099,0.204129153,-2.282655312,0.118600376,0.881399624,FALSE,,"0.046*""""",//,3.31710724,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,23,/,22,TRUE,0.23635316,0.21873081,-2.564740617,0.370651742,0.629348258,FALSE,,"0.046*""""",//,3.128000063,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,23,/,22,TRUE,0.229036147,0.197584408,-2.64646962,0.320314994,0.679685006,FALSE,,"0.046*""""",//,3.128000063,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,24,/,23,TRUE,0.262448198,0.235762068,-2.458935793,0.275856468,0.724143532,FALSE,,"0.046*""""",//,2.945437208,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,24,/,23,TRUE,0.226250012,0.187561084,-2.713338134,0.392087063,0.607912937,FALSE,,"0.046*""""",//,2.945437208,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,25,/,24,TRUE,0.27821047,0.245829885,-2.503296283,0.451841293,0.548158707,FALSE,,"0.046*""""",//,2.853483542,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,25,/,24,TRUE,0.243898297,0.197038904,-2.588626396,0.421507325,0.578492675,FALSE,,"0.046*""""",//,2.853483542,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,26,/,25,TRUE,0.219532008,0.209834168,-2.528147016,0.431790759,0.568209241,FALSE,,"0.046*""""",//,2.766126589,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,26,/,25,TRUE,0.216506668,0.212226241,-2.401942786,0.363729076,0.636270924,FALSE,,"0.046*""""",//,2.766126589,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,27,/,26,TRUE,0.267402818,0.236742293,-2.499568536,0.297289107,0.702710893,FALSE,,"0.046*""""",//,2.784425311,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,27,/,26,TRUE,0.219273488,0.211297778,-2.364939434,0.368926964,0.631073036,FALSE,,"0.046*""""",//,2.784425311,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,28,/,27,TRUE,0.219983752,0.24912022,-2.19088388,0.349739974,0.650260026,FALSE,,"0.046*""""",//,2.79807082,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,28,/,27,TRUE,0.206874417,0.221549473,-2.222458462,0.41960406,0.58039594,FALSE,,"0.046*""""",//,2.79807082,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,29,/,28,TRUE,0.232526214,0.248491042,-2.437789485,0.300482378,0.699517622,FALSE,,"0.046*""""",//,2.590743574,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,29,/,28,TRUE,0.217996615,0.214894609,-2.411369376,0.301195865,0.698804135,FALSE,,"0.046*""""",//,2.590743574,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,30,/,29,TRUE,0.229017857,0.254229777,-2.5115592,0.357399319,0.642600681,FALSE,,"0.046*""""",//,2.301839311,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,30,/,29,TRUE,0.217561471,0.225750353,-2.424041645,0.309363767,0.690636233,FALSE,,"0.046*""""",//,2.301839311,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,31,/,30,TRUE,0.215494431,0.250078019,-2.244538816,0.381343961,0.618656039,FALSE,,"0.046*""""",//,1.940742165,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,31,/,30,TRUE,0.199168022,0.232557828,-2.319385332,0.304964109,0.695035891,FALSE,,"0.046*""""",//,1.940742165,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,32,/,31,TRUE,0.209283197,0.237626532,-2.487974234,0.216780158,0.783219842,FALSE,,"0.046*""""",//,1.842298601,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,32,/,31,TRUE,0.1991791,0.226117033,-2.076721676,0.298655515,0.701344485,FALSE,,"0.046*""""",//,1.842298601,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,33,/,32,TRUE,0.193775309,0.22714424,-2.151984852,0.204983111,0.795016889,FALSE,,"0.046*""""",//,1.842298601,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,33,/,32,TRUE,0.179803851,0.210206271,-2.023351454,0.241852578,0.758147422,FALSE,,"0.046*""""",//,1.842298601,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,34,/,33,TRUE,0.205427358,0.239902679,-2.302074161,0.295148426,0.704851574,FALSE,,"0.046*""""",//,1.750419413,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,34,/,33,TRUE,0.21076256,0.199560768,-2.403209903,0.214507243,0.785492757,FALSE,,"0.046*""""",//,1.750419413,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
1,1,1,1,1,35,/,34,TRUE,0.198164474,0.248493558,-1.392246947,0.163026424,0.836973576,FALSE,,"0.046*""""",//,1.849177151,"D:\combine0802\control\d1c1control0707 done\ch1\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv",////,1,1,2,1,1,35,/,34,TRUE,0.166676355,0.200119803,-1.925458662,0.32047889,0.67952111,FALSE,,"0.046*""""",//,1.849177151,"D:\combine0802\control\d1c1control0707 done\ch2\15.-28\Path from Track_15 to Track_15.tifcroppedimages\(+-1)\newXYnew\DateObject[{2023, 9, 8}, Day]0908resultXYnew\newMethod\15.-28_(+-1)_NewResult_0908XYnew.csv"
