"condition","Cell index","KT pairs","KT","KT data path","ch1meanx[]","ch2meanx[]","ch1meany[]","ch2meany[]","ch1SDx[]","ch2SDx[]","ch1SDy[]","ch2SDy[]","ch1tail[]","ch2tail[]","ch1maxtail[]","ch2maxtail[]","ch1lefttailcount[]","ch1righttailcount[]","ch2lefttailcount[]","ch2righttailcount[]","sdxymovementdata[]_Normalized","sistersdxymovementdata[]_Normalized","meanspeeddata[]_Normalized","meanspeedsisterdata[]_Normalized","sdspeeddata[]_Normalized","sdspeedsisterdata[]_Normalized","sdkkdistance[]_Normalized","meankkdistance[]_Normalized","meanxlocation[]","meanylocation[]","meanzlocation[]"
1,7,5,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 7\ch1\5-8\8\(+-1)\ch1KT8.csv",0.39808240912032405,0.3930990572288046,0.43526036972897386,0.4198227704868795,0.029568690414693347,0.04279306697957199,0.03381206992887113,0.04331871002733557,"False","False",0,0,0,0,0,0,0.7157709588399571,0.7157709588399571,1.1718158202224838,1.1718158202224838,1.0799540475471179,1.0799540475471179,1.1647096297688062,1.1736947640319852,13.932274657117528,8.494650963181613,0.2564454012163086
1,7,7,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 7\ch1\7-3\3\(+-1)\ch1KT3.csv",0.4076133861469684,0.42203172813421613,0.39666500991480763,0.40456148810051235,0.0374195312673751,0.0377723844822004,0.01949784285036545,0.027002510167229907,"False","False",0,0,0,0,0,0,1.103751853585372,1.103751853585372,0.9243531965560909,0.9243531965560909,0.8247547103207091,0.8247547103207091,1.111299751287013,1.030022766488913,12.47399721227169,8.693930825792648,1.4290635438249764
1,7,7,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 7\ch1\7-3\7\(+-1)\ch1KT7.csv",0.39013106905579403,0.40831985758856243,0.42500370045372865,0.42104990748443344,0.030265386502310743,0.03989641837871645,0.024498649110019855,0.02377598868015471,"False","False",0,0,0,0,0,0,1.2965972755312063,1.2965972755312063,1.362563959250078,1.362563959250078,1.4940635236114015,1.4940635236114015,1.111299751287013,1.030022766488913,10.231936142207433,8.563697634865125,1.1615790282010827
1,8,3,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 8\ch1\13-17\13\(+-1)\ch1KT13.csv",0.40539732224979136,0.3731317744579768,0.46777050354141175,0.40774947592485594,0.0489907687712996,0.05731463676524595,0.039095806436688064,0.031289385192261494,"True","False",0.47588621356565036,0,0,1,0,0,0.9719886197987803,0.9719886197987803,1.2376142623955708,1.2376142623955708,1.087938659713149,1.087938659713149,0.6201961537412025,0.9393956638494056,11.001650862919718,7.1904791023614205,1.081169949683244
1,8,3,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 8\ch1\13-17\17\(+-1)\ch1KT17.csv",0.3992871896224674,0.3552754332430765,0.49022482053153116,0.4236711266321284,0.04673959708303771,0.043533357316143356,0.049581041388506004,0.03575307855661627,"False","False",0,0,0,0,0,0,1.0458246695058366,1.0458246695058366,1.2465461587927384,1.2465461587927384,1.2791383755572432,1.2791383755572432,0.6245804736021505,0.9382394543669879,12.841101354772027,7.339720828886564,0.47166824927005174
1,8,5,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 8\ch1\3-15\15\(+-1)\ch1KT15.csv",0.3806181326281929,0.3388883816205589,0.4457455501953245,0.3771199158043245,0.028186369889877744,0.022700263684224935,0.05421118330805441,0.04164206799805315,"True","False",0.666983026484426,0,2,1,0,0,0.6530142030316176,0.6530142030316176,0.8258038187440793,0.8258038187440793,0.9319635174611925,0.9319635174611925,1.3845276837167377,0.929302498515754,12.777271541626781,12.504478908481676,0.3473479826047821
1,8,5,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 8\ch1\3-15\3\(+-1)\ch1KT3.csv",0.6293708643555779,0.5331839839938992,0.4183134184439303,0.36729917439292653,0.08204493764999668,0.06165755639363813,0.03808676350376946,0.03346828918968367,"True","True",1.0032992247555632,0.8457178287992512,3,7,0,10,0.7679353610060607,0.7679353610060607,0.7090586063846068,0.7090586063846068,0.621605376318517,0.621605376318517,1.3774990306053194,0.9262531079086986,10.840837594434051,12.261384303847288,0.38463631571101337
1,8,9,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 8\ch1\9-10\10\(+-1)\ch1KT10.csv",0.46449660507406226,0.3947818350510752,0.44977868463200765,0.3648195735072583,0.0621650691466487,0.039267115620490047,0.040176765895495715,0.020970613456295775,"True","False",-0.6359038178203222,0,1,1,0,0,1.2187958721157155,1.2187958721157155,0.827982547999947,0.827982547999947,0.8569543601931837,0.8569543601931837,0.9965983291672957,1.133404637679577,12.452621585181914,12.276582012747294,1.5371023608284582
1,8,9,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 8\ch1\9-10\9\(+-1)\ch1KT9.csv",0.4329846651366681,0.3663713617833548,0.426431495404459,0.3663114275219519,0.049886851372636244,0.034491186539003994,0.04119741265242804,0.029361256434595244,"True","False",-0.4232935274767426,0,1,0,0,0,1.3424412745419905,1.3424412745419905,1.1529946056830582,1.1529946056830582,1.2223997107567146,1.2223997107567146,0.9965983291672957,1.133404637679577,10.158457092834622,11.986021718004668,2.036019847112427
1,9,2,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\0-11\0\(+-1)\ch1KT0.csv",0.4474509002998464,0.4127580473386794,0.439503615822752,0.4090492610482982,0.04204914215258275,0.039191390641186874,0.04212866968537575,0.04131203866456605,"True","True",-0.7646689657206069,-0.6644282931932252,4,0,3,0,0.7884783853733646,0.7884783853733646,0.7821675600250542,0.7821675600250542,0.6367072338936987,0.6367072338936987,0.5713250391192175,1.0302213566487524,9.073301573508148,12.815753059845429,2.2547076272277318
1,9,2,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\0-11\11\(+-1)\ch1KT11.csv",0.7993757173120557,0.7536828373789992,0.4805464499816274,0.4527503901531394,0.1604241655156909,0.16769371475411254,0.0781522934210055,0.06404555508608516,"True","True",1.3289728276588089,1.3210624540670166,25,46,18,39,0.6306889000421474,0.6306889000421474,0.7460450993040817,0.7460450993040817,0.6700080274486647,0.6700080274486647,0.5713250391192175,1.0302213566487524,11.48235893133087,12.943852740672725,1.8173274296554252
1,9,5,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\14-1\1\(+-1)\ch1KT1.csv",0.43296216623132355,0.44516705465052686,0.43532689707802136,0.41494531862658,0.02829794546286827,0.03837207077224924,0.027454906264495316,0.028430944741922048,"False","True",0,0.3675221212858244,0,0,0,1,1.2044229839552554,1.2044229839552554,0.9258290355070365,0.9258290355070365,0.8462700102885828,0.8462700102885828,0.9034466672531992,0.9497313241625442,13.212002527139346,5.423669338865713,0.46252671353170965
1,9,5,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\14-1\14\(+-1)\ch1KT14.csv",0.3926482922969769,0.403869398955583,0.4684510217587161,0.4498288072330331,0.036915842693751984,0.03590399626303004,0.04280127629828998,0.04099764612966029,"False","False",0,0,0,0,0,0,1.4064635124470695,1.4064635124470695,0.9676631097010849,0.9676631097010849,1.0399711798291351,1.0399711798291351,0.9034466672531992,0.9497313241625442,11.000196886648478,5.193546728869664,0.5349380685399618
1,9,7,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\15-19\15\(+-1)\ch1KT15.csv",0.43719758181893253,0.4195962442476035,0.4965886196045868,0.44941236086546044,0.05456130484207472,0.041975964472175685,0.05333006599212736,0.043957012586176604,"False","False",0,0,0,0,0,0,1.1501931110568833,1.1501931110568833,0.8188494965268122,0.8188494965268122,0.6506122970235717,0.6506122970235717,0.7581950505974895,0.9949902567136044,9.968053653371474,11.330195358343248,1.3842692841540685
1,9,7,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\15-19\19\(+-1)\ch1KT19.csv",0.4589214822463009,0.4242616523229077,0.45037718548568195,0.39816145022311455,0.0617972903600988,0.040348365198848074,0.035366581891603376,0.03412215698347292,"True","True",-0.9935328040806816,-0.7645109733049151,4,0,2,0,1.1184061597308153,1.1184061597308153,0.8661892655643945,0.8661892655643945,0.7145293600813795,0.7145293600813795,0.7581950505974895,0.9949902567136044,12.30736357629733,11.441449495413092,1.1942194826051076
1,9,9,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\20-4\20\(+-1)\ch1KT20.csv",0.4079559181947068,0.4099637467100387,0.44838630117613937,0.4396825323909882,0.05612222513991751,0.041565431370997996,0.045642998944471366,0.04633874779482122,"True","False",0.7715290449203654,0,0,2,0,0,0.9915824282808761,0.9915824282808761,1.2929002588314449,1.2929002588314449,1.4551911274146843,1.4551911274146843,1.2255053541050567,0.9235010263041612,11.679003550213904,6.775784697807647,0.697190956351517
1,9,9,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\20-4\4\(+-1)\ch1KT4.csv",0.3954182241597674,0.39145624893306163,0.46060259229140954,0.40829575482587827,0.026482688520368013,0.02635051429418534,0.029728632763601416,0.027145534005074957,"False","False",0,0,0,0,0,0,0.9211492494673673,0.9211492494673673,1.3047557323746668,1.3047557323746668,1.4684283815732782,1.4684283815732782,1.2255053541050567,0.9235010263041612,13.812283938117737,7.154461780845829,0.3939571379921569
1,9,11,1,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\7-2\2\(+-1)\ch1KT2.csv",0.47882678167051124,0.4455379789079265,0.4134177231869722,0.3609790572353332,0.04579965079800575,0.05193506844061805,0.025903938421439635,0.029531382811658263,"True","True",0.7672955974378844,0.7840499821364505,0,3,0,4,0.7073399460500239,0.7073399460500239,0.7621360135507741,0.7621360135507741,0.7661741784249427,0.7661741784249427,1.541527888925037,1.1015560361709378,11.605452375695004,8.941158376349215,1.3898050974326386
1,9,11,2,"C:\Users\taoji\OneDrive - UCSF\Desktop\20240227 analysis\Control (new 100x obj) analysis\cell 9\ch1\7-2\7\(+-1)\ch1KT7.csv",0.4813521646862097,0.4672144578796468,0.4960036680178521,0.4627750816648862,0.1021867552420954,0.09547099134850204,0.10874179315282713,0.10085635894355643,"True","True",-0.9647560888812262,1.1362970720617285,13,9,9,2,1.0812753235961972,1.0812753235961972,1.5334644286146497,1.5334644286146497,1.7521082040220628,1.7521082040220628,1.541527888925037,1.1015560361709378,9.055471819468114,8.735915714585477,1.526589846986281
